engagement_id,campaign_id,hcp_id,interaction_type,interaction_date,engagement_duration_sec
4463,3,1556,open,2025-09-07,94
4464,127,1741,open,2025-12-15,475
4465,166,1767,view,2025-06-13,257
4466,18,1480,open,2025-12-07,340
4467,61,1565,download,2025-09-30,231
4468,15,1420,open,2025-02-14,20
4469,117,1131,open,2025-10-06,528
4470,19,1070,click,2025-12-24,484
4471,77,1713,download,2025-04-19,830
4472,61,1548,open,2025-11-09,269
4473,196,1120,download,2025-03-08,188
4474,18,1462,view,2025-12-26,884
4475,7,1040,view,2025-04-20,625
4476,64,1436,open,2025-06-26,713
4477,125,1991,open,2025-02-22,213
4478,97,1497,click,2025-09-20,15
4479,167,1794,click,2025-06-06,801
4480,176,1044,view,2025-06-20,197
4481,124,1348,download,2025-06-04,244
4482,63,1455,open,2026-01-03,113
4483,150,1142,click,2025-06-30,768
4484,26,1619,open,2025-05-05,458
4485,105,1375,download,2025-05-24,31
4486,81,1537,view,2025-09-10,660
4487,136,1108,download,2025-10-04,495
4488,131,1285,download,2025-11-03,580
4489,181,1432,open,2025-04-13,76
4490,144,1269,view,2025-10-07,496
4491,20,1519,click,2025-10-30,150
4492,27,1024,click,2025-05-18,98
4493,156,1191,click,2025-02-20,466
4494,58,1559,view,2025-09-07,580
4495,200,1489,open,2025-04-19,818
4496,50,1189,download,2025-10-24,128
4497,4,1040,click,2025-03-10,217
4498,31,1307,click,2025-03-09,774
4499,134,1400,open,2025-03-11,390
4500,179,1522,open,2025-10-06,125
4501,70,1681,view,2025-08-03,609
4502,135,1009,view,2025-03-14,840
4503,57,1327,click,2025-10-05,891
4504,86,1820,click,2025-09-04,203
4505,11,1486,download,2025-02-21,500
4506,42,1101,click,2025-11-19,407
4507,5,1648,open,2025-08-16,159
4508,57,1130,click,2025-11-08,891
4509,31,1069,download,2025-04-17,535
4510,70,1579,click,2025-07-05,262
4511,181,1771,download,2025-04-09,869
4512,186,1370,click,2025-07-24,857
4513,145,1416,open,2025-07-31,780
4514,51,1043,view,2025-07-28,809
4515,180,1028,click,2025-11-07,697
4516,108,1953,view,2026-01-02,410
4517,57,1620,click,2025-10-25,776
4518,136,1130,download,2025-10-28,639
4519,123,1809,download,2025-04-20,671
4520,25,1773,click,2025-04-28,257
4521,10,1533,view,2025-10-17,519
4522,69,1076,download,2025-06-13,624
4523,126,1427,open,2025-07-20,585
4524,100,1721,click,2025-02-13,801
4525,176,1040,view,2025-07-07,294
4526,38,1287,download,2025-04-22,675
4527,119,1939,view,2025-03-01,320
4528,6,1548,view,2025-07-13,325
4529,78,1971,download,2025-10-17,533
4530,177,1395,click,2025-11-07,490
4531,4,1093,download,2025-02-24,360
4532,168,1529,open,2025-04-25,267
4533,169,1274,view,2025-02-19,305
4534,36,1525,click,2025-12-01,330
4535,131,1927,view,2025-12-30,255
4536,33,1195,view,2025-06-04,323
4537,112,1845,view,2025-12-05,540
4538,136,1421,view,2025-10-13,280
4539,13,1434,click,2025-09-13,796
4540,122,1911,click,2025-10-25,831
4541,163,1704,view,2026-01-15,204
4542,130,1702,view,2025-11-16,739
4543,88,1566,view,2025-06-19,219
4544,29,1473,click,2025-10-01,130
4545,4,1740,view,2025-03-21,663
4546,88,1210,view,2025-05-31,197
4547,98,1663,download,2025-04-13,393
4548,165,1401,download,2025-04-27,744
4549,148,1954,download,2025-07-27,560
4550,157,1149,view,2025-11-17,630
4551,110,1258,open,2025-11-30,395
4552,166,1563,download,2025-07-11,13
4553,68,1193,view,2025-03-05,516
4554,92,1957,view,2025-03-02,533
4555,102,1430,click,2025-08-05,282
4556,158,1437,download,2025-10-15,619
4557,186,1487,download,2025-06-20,406
4558,131,1122,click,2025-11-21,195
4559,156,1370,open,2025-01-22,52
4560,55,1071,view,2025-06-12,120
4561,140,1548,view,2025-05-14,140
4562,168,1098,download,2025-05-11,219
4563,22,1912,open,2025-05-26,20
4564,150,1345,view,2025-06-27,301
4565,68,1246,click,2025-03-28,235
4566,68,1618,view,2025-04-09,575
4567,195,1860,click,2025-07-12,165
4568,63,1566,view,2025-11-20,790
4569,1,1175,download,2025-07-28,218
4570,148,1631,open,2025-08-13,174
4571,22,1584,view,2025-05-29,838
4572,3,1127,open,2025-09-22,262
4573,171,1416,click,2025-07-22,257
4574,50,1624,click,2025-10-11,187
4575,160,1225,view,2025-06-22,119
4576,117,1244,view,2025-08-24,455
4577,195,1881,download,2025-07-27,466
4578,36,1237,open,2025-11-06,877
4579,150,1418,download,2025-06-25,463
4580,33,1756,download,2025-05-08,881
4581,8,1768,download,2025-07-08,33
4582,21,1783,view,2025-10-05,220
4583,99,1689,download,2025-03-22,457
4584,108,1896,view,2026-01-06,339
4585,149,1511,download,2025-04-18,868
4586,187,1621,click,2025-03-21,391
4587,101,1720,open,2025-08-31,625
4588,52,1715,download,2025-04-15,182
4589,74,1413,click,2025-06-08,233
4590,185,1361,download,2025-05-03,290
4591,70,1732,view,2025-07-16,246
4592,47,1614,download,2025-01-29,34
4593,40,1957,click,2025-04-04,670
4594,122,1066,download,2025-10-30,740
4595,178,1022,download,2025-09-30,595
4596,52,1368,download,2025-03-15,30
4597,10,1446,download,2025-10-10,444
4598,178,1447,view,2025-08-15,366
4599,148,1275,view,2025-07-24,276
4600,96,1161,click,2025-02-02,234
4601,171,1599,click,2025-07-22,876
4602,104,1390,view,2025-05-02,59
4603,140,1234,open,2025-05-27,734
4604,152,1162,open,2025-03-01,640
4605,110,1566,open,2026-01-09,266
4606,156,1537,view,2025-01-20,473
4607,33,1300,click,2025-05-08,889
4608,91,1285,click,2025-10-05,244
4609,23,1319,click,2025-07-15,543
4610,195,1237,open,2025-06-24,645
4611,39,1586,click,2025-12-03,305
4612,114,1481,download,2025-07-20,181
4613,178,1017,click,2025-08-25,627
4614,200,1078,open,2025-05-18,801
4615,139,1275,click,2025-10-23,556
4616,26,1797,download,2025-03-13,576
4617,74,1377,click,2025-06-06,166
4618,123,1954,click,2025-03-25,261
4619,63,1008,view,2026-01-08,885
4620,168,1784,view,2025-04-01,535
4621,156,1021,open,2025-03-08,413
4622,134,1171,open,2025-02-03,490
4623,149,1866,click,2025-04-26,257
4624,136,1623,view,2025-10-25,597
4625,189,1285,download,2025-11-25,261
4626,95,1179,open,2025-11-19,740
4627,90,1165,open,2025-08-26,78
4628,166,1139,open,2025-06-13,304
4629,134,1541,download,2025-02-24,703
4630,146,1404,download,2025-11-05,547
4631,88,1985,view,2025-06-14,815
4632,172,1591,download,2025-09-28,779
4633,25,1536,download,2025-03-20,180
4634,21,1878,download,2025-10-03,139
4635,23,1037,click,2025-08-09,85
4636,158,1376,view,2025-11-19,128
4637,196,1925,download,2025-03-09,401
4638,66,1306,view,2025-05-17,34
4639,30,1498,click,2025-12-05,778
4640,112,1220,download,2025-11-24,803
4641,181,1768,click,2025-04-09,470
4642,73,1604,click,2025-10-10,674
4643,74,1309,download,2025-06-08,260
4644,168,1016,click,2025-03-31,459
4645,100,1498,download,2025-02-24,487
4646,167,1476,view,2025-06-27,219
4647,121,1133,download,2025-11-27,62
4648,136,1970,click,2025-09-15,665
4649,147,1103,view,2025-09-10,393
4650,107,1358,download,2025-07-15,405
4651,160,1669,download,2025-06-20,89
4652,111,1301,view,2025-03-30,850
4653,145,1564,download,2025-08-16,51
4654,62,1889,download,2025-10-19,79
4655,108,1339,click,2025-12-09,327
4656,39,1518,click,2026-01-28,21
4657,9,1149,view,2025-10-28,71
4658,200,1521,click,2025-04-04,655
4659,156,1380,open,2025-02-17,469
4660,174,1342,download,2025-05-01,365
4661,18,1334,view,2025-12-08,386
4662,189,1820,open,2025-10-09,458
4663,127,1499,download,2026-01-17,791
4664,146,1037,open,2025-10-20,167
4665,47,1844,download,2025-03-05,348
4666,26,1731,download,2025-04-17,759
4667,92,1650,view,2025-03-19,157
4668,122,1780,click,2025-09-25,105
4669,144,1393,view,2025-11-10,413
4670,65,1042,open,2025-10-17,320
4671,14,1976,click,2025-08-15,209
4672,24,1582,click,2025-08-26,437
4673,152,1845,click,2025-02-22,447
4674,106,1581,view,2025-05-27,225
4675,121,1067,click,2025-10-29,889
4676,115,1271,download,2025-10-03,815
4677,104,1224,download,2025-05-04,179
4678,32,1688,download,2025-06-01,126
4679,184,1685,download,2025-03-03,841
4680,103,1350,view,2025-04-30,881
4681,61,1978,view,2025-10-11,600
4682,119,1561,view,2025-02-13,656
4683,163,1334,click,2026-01-08,693
4684,176,1855,view,2025-07-09,835
4685,116,1796,click,2025-09-20,241
4686,103,1022,download,2025-04-25,504
4687,197,1336,view,2025-10-21,520
4688,88,1414,open,2025-07-01,615
4689,181,1820,view,2025-03-19,119
4690,180,1151,click,2025-12-04,874
4691,103,1224,click,2025-04-23,485
4692,177,1156,open,2025-12-03,724
4693,101,1517,view,2025-09-25,432
4694,12,1409,download,2025-09-01,590
4695,85,1306,open,2025-08-05,258
4696,8,1638,download,2025-06-09,688
4697,58,1793,view,2025-07-31,68
4698,181,1415,download,2025-03-27,167
4699,2,1484,open,2025-05-25,351
4700,154,1379,open,2025-03-01,325
4701,3,1498,download,2025-09-06,415
4702,185,1219,download,2025-05-20,450
4703,103,1240,view,2025-04-27,259
4704,110,1823,click,2026-01-04,354
4705,29,1612,view,2025-08-21,617
4706,85,1873,open,2025-08-08,113
4707,160,1084,open,2025-04-30,163
4708,93,1438,download,2025-05-13,104
4709,132,1993,click,2025-11-27,62
4710,127,1482,click,2025-11-30,43
4711,148,1298,view,2025-07-18,705
4712,45,1940,view,2025-12-03,692
4713,73,1089,open,2025-09-21,179
4714,167,1317,view,2025-07-09,112
4715,30,1596,open,2025-11-17,50
4716,41,1000,click,2025-12-11,818
4717,55,1918,download,2025-04-29,853
4718,141,1110,view,2025-12-06,617
4719,128,1630,open,2025-08-23,861
4720,183,1291,click,2025-05-27,76
4721,71,1620,view,2025-03-22,171
4722,113,1794,open,2025-03-20,518
4723,85,1229,view,2025-08-22,42
4724,192,1872,view,2025-02-26,690
4725,18,1711,download,2025-11-09,839
4726,44,1367,view,2025-06-06,310
4727,183,1722,download,2025-05-29,438
4728,100,1952,click,2025-03-31,823
4729,31,1316,view,2025-04-23,225
4730,50,1472,click,2025-09-27,730
4731,88,1037,open,2025-05-25,70
4732,33,1896,open,2025-06-05,161
4733,28,1459,click,2025-08-03,162
4734,53,1075,view,2025-02-26,798
4735,73,1704,view,2025-09-06,603
4736,28,1735,download,2025-08-12,455
4737,198,1125,view,2025-05-10,736
4738,116,1917,download,2025-08-26,681
4739,58,1372,click,2025-07-29,410
4740,163,1353,open,2025-12-09,60
4741,120,1861,view,2025-04-02,408
4742,185,1832,download,2025-04-24,484
4743,160,1989,download,2025-06-06,812
4744,193,1883,view,2025-08-14,470
4745,154,1835,view,2025-01-08,773
4746,29,1432,view,2025-09-25,779
4747,123,1888,click,2025-03-27,17
4748,161,1802,click,2025-10-28,266
4749,49,1095,download,2025-08-14,352
4750,196,1043,click,2025-02-08,255
4751,7,1618,download,2025-05-12,294
4752,113,1207,click,2025-04-06,437
4753,72,1789,open,2025-02-15,656
4754,158,1728,view,2025-11-04,829
4755,169,1381,view,2025-02-18,12
4756,23,1494,click,2025-06-25,226
4757,80,1340,view,2025-09-11,553
4758,107,1910,click,2025-08-06,455
4759,138,1972,open,2025-06-23,475
4760,36,1605,view,2025-12-09,561
4761,182,1467,open,2025-05-13,301
4762,28,1018,download,2025-08-18,613
4763,176,1988,open,2025-07-06,495
4764,198,1899,download,2025-06-06,484
4765,102,1905,click,2025-08-27,332
4766,83,1605,click,2025-05-25,470
4767,20,1307,open,2025-10-21,846
4768,160,1684,view,2025-05-09,414
4769,48,1004,click,2025-02-02,51
4770,120,1974,download,2025-04-14,254
4771,183,1002,download,2025-05-13,58
4772,199,1821,view,2025-10-18,558
4773,87,1921,download,2025-06-28,26
4774,85,1889,view,2025-08-16,797
4775,199,1679,open,2025-11-21,518
4776,56,1218,view,2025-10-23,808
4777,190,1875,click,2025-02-10,408
4778,7,1743,view,2025-05-15,191
4779,21,1671,click,2025-10-05,24
4780,196,1439,open,2025-03-14,346
4781,7,1251,download,2025-05-21,31
4782,23,1132,view,2025-06-25,183
4783,170,1299,view,2025-02-25,435
4784,10,1927,download,2025-09-19,218
4785,166,1167,view,2025-07-05,109
4786,45,1954,view,2025-12-08,326
4787,100,1708,open,2025-03-14,88
4788,23,1894,open,2025-06-28,883
4789,94,1003,click,2025-08-15,77
4790,113,1788,view,2025-03-28,193
4791,118,1783,download,2025-10-05,355
4792,42,1512,download,2025-11-13,533
4793,75,1492,view,2025-07-16,814
4794,99,1364,open,2025-01-30,371
4795,198,1397,click,2025-04-25,568
4796,113,1256,open,2025-04-08,645
4797,72,1992,open,2025-04-05,74
4798,69,1149,view,2025-05-05,174
4799,140,1834,click,2025-05-12,500
4800,158,1775,view,2025-12-10,40
4801,158,1873,download,2025-11-02,821
4802,53,1442,open,2025-02-28,836
4803,72,1794,download,2025-03-17,227
4804,62,1194,download,2025-08-31,802
4805,48,1765,open,2025-02-23,772
4806,149,1854,download,2025-05-01,580
4807,131,1468,download,2025-12-20,339
4808,103,1377,click,2025-04-14,52
4809,175,1463,click,2025-05-30,13
4810,110,1363,open,2026-01-01,690
4811,71,1381,view,2025-04-21,435
4812,104,1857,open,2025-06-16,332
4813,64,1474,open,2025-07-30,147
4814,169,1098,open,2025-03-04,617
4815,41,1484,download,2025-11-10,576
4816,199,1743,view,2025-11-18,132
4817,52,1830,open,2025-04-01,815
4818,166,1653,view,2025-07-12,261
4819,49,1549,download,2025-08-07,310
4820,115,1879,open,2025-10-03,66
4821,86,1307,click,2025-10-04,722
4822,140,1835,download,2025-04-25,166
4823,31,1348,download,2025-03-17,86
4824,162,1372,open,2025-03-11,520
4825,29,1756,view,2025-08-30,426
4826,83,1026,view,2025-04-03,345
4827,123,1728,open,2025-03-02,900
4828,98,1953,open,2025-02-24,381
4829,88,1097,view,2025-05-23,796
4830,101,1325,open,2025-09-12,197
4831,189,1217,open,2025-11-11,247
4832,149,1283,view,2025-04-20,871
4833,84,1563,open,2025-05-15,841
4834,83,1562,view,2025-05-17,575
4835,147,1304,open,2025-08-24,423
4836,77,1953,open,2025-05-20,329
4837,64,1899,download,2025-08-02,105
4838,24,1341,view,2025-09-11,768
4839,57,1140,open,2025-09-30,106
4840,106,1967,open,2025-06-21,119
4841,164,1488,open,2025-06-15,490
4842,41,1369,download,2025-12-23,564
4843,116,1270,click,2025-08-19,615
4844,104,1574,click,2025-06-29,93
4845,163,1172,click,2025-12-18,674
4846,47,1582,open,2025-03-04,655
4847,66,1017,download,2025-06-13,233
4848,83,1725,click,2025-05-18,183
4849,169,1980,click,2025-02-26,427
4850,188,1697,view,2025-01-30,600
4851,49,1747,click,2025-09-07,514
4852,88,1243,open,2025-06-20,450
4853,17,1627,download,2025-11-20,207
4854,77,1540,view,2025-05-24,362
4855,194,1414,download,2025-05-05,602
4856,98,1275,click,2025-03-06,641
4857,115,1910,open,2025-11-24,733
4858,81,1261,download,2025-08-22,11
4859,97,1415,click,2025-08-28,774
4860,171,1707,click,2025-06-14,600
4861,60,1833,open,2025-09-12,697
4862,121,1135,open,2025-11-13,246
4863,181,1762,open,2025-03-15,758
4864,95,1700,download,2025-10-25,146
4865,128,1283,open,2025-08-18,598
4866,161,1667,click,2025-09-03,744
4867,91,1849,open,2025-09-15,433
4868,109,1349,click,2025-07-28,467
4869,50,1150,open,2025-09-21,899
4870,155,1332,download,2025-06-04,397
4871,37,1531,view,2025-02-13,464
4872,80,1206,click,2025-10-14,221
4873,28,1361,click,2025-08-21,900
4874,52,1878,click,2025-04-04,511
4875,12,1971,view,2025-08-16,457
4876,178,1258,open,2025-08-13,453
4877,136,1162,open,2025-09-29,810
4878,89,1853,open,2026-01-23,776
4879,160,1536,view,2025-05-24,218
4880,184,1113,view,2025-03-24,154
4881,194,1286,click,2025-05-15,446
4882,133,1014,download,2025-04-18,814
4883,65,1542,open,2025-11-20,610
4884,84,1356,view,2025-04-26,669
4885,76,1460,click,2025-07-10,714
4886,178,1282,download,2025-10-04,409
4887,120,1164,download,2025-04-17,235
4888,158,1926,click,2025-11-09,27
4889,103,1240,download,2025-04-22,403
4890,143,1971,click,2025-03-08,122
4891,52,1738,view,2025-03-10,544
4892,117,1706,open,2025-09-09,288
4893,147,1674,view,2025-09-06,774
4894,160,1020,open,2025-05-20,590
4895,30,1109,click,2026-01-10,299
4896,109,1829,click,2025-08-07,785
4897,124,1953,click,2025-07-02,652
4898,101,1541,open,2025-09-22,162
4899,66,1335,download,2025-04-24,591
4900,17,1001,download,2025-11-28,208
4901,158,1111,view,2025-10-23,748
4902,47,1435,view,2025-02-22,722
4903,54,1278,click,2025-09-02,653
4904,57,1685,view,2025-10-22,108
4905,57,1483,click,2025-10-21,260
4906,112,1046,view,2025-12-13,375
4907,67,1777,click,2025-03-11,555
4908,28,1504,click,2025-08-18,451
4909,11,1016,open,2025-02-14,115
4910,133,1917,click,2025-04-05,246
4911,96,1887,open,2025-01-29,219
4912,191,1422,open,2025-04-05,115
4913,106,1999,download,2025-06-04,745
4914,72,1226,click,2025-02-21,233
4915,99,1099,open,2025-02-17,272
4916,155,1940,download,2025-05-12,133
4917,132,1658,download,2025-10-16,224
4918,5,1348,click,2025-07-17,636
4919,17,1095,view,2025-11-14,820
4920,65,1549,click,2025-11-10,55
4921,150,1705,view,2025-07-20,564
4922,169,1673,open,2025-01-20,872
4923,195,1836,click,2025-07-21,824
4924,115,1908,view,2025-10-27,112
4925,66,1515,click,2025-04-28,599
4926,12,1000,download,2025-08-02,723
4927,48,1957,view,2025-02-08,781
4928,140,1569,click,2025-05-07,37
4929,27,1099,open,2025-06-27,693
4930,96,1197,click,2025-01-20,852
4931,168,1239,open,2025-04-01,760
4932,174,1200,click,2025-04-17,212
4933,114,1302,download,2025-06-23,72
4934,83,1460,click,2025-05-14,643
4935,81,1032,open,2025-08-04,753
4936,173,1741,click,2025-09-19,385
4937,79,1774,view,2025-02-09,864
4938,83,1442,click,2025-05-15,714
4939,101,1853,click,2025-08-26,495
4940,6,1007,click,2025-06-14,393
4941,196,1545,click,2025-02-01,710
4942,32,1914,download,2025-05-26,121
4943,75,1782,click,2025-07-14,226
4944,106,1157,download,2025-04-26,121
4945,19,1234,click,2025-12-23,282
4946,107,1532,view,2025-08-26,473
4947,62,1848,click,2025-08-31,469
4948,18,1176,download,2025-11-26,295
4949,165,1266,click,2025-05-02,761
4950,154,1790,open,2025-02-20,210
4951,165,1302,download,2025-05-07,801
4952,129,1476,open,2025-08-22,605
4953,142,1815,click,2025-10-07,65
4954,184,1754,open,2025-03-12,583
4955,88,1404,click,2025-06-15,64
4956,170,1184,click,2025-02-16,828
4957,170,1246,open,2025-01-22,530
4958,197,1621,open,2025-11-27,257
4959,176,1565,open,2025-06-30,357
4960,56,1550,open,2025-10-19,275
4961,129,1340,click,2025-08-04,857
4962,107,1045,download,2025-07-23,512
4963,89,1858,click,2026-01-21,153
4964,41,1808,click,2025-12-23,725
4965,122,1091,click,2025-10-26,649
4966,24,1073,download,2025-08-28,748
4967,198,1559,open,2025-05-24,765
4968,64,1329,download,2025-07-23,178
4969,146,1282,view,2025-10-31,40
4970,90,1783,open,2025-08-13,808
4971,110,1793,open,2025-11-27,893
4972,62,1740,open,2025-10-11,95
4973,100,1168,open,2025-02-28,94
4974,76,1194,download,2025-08-09,834
4975,31,1449,view,2025-03-06,68
4976,103,1645,open,2025-04-23,746
4977,121,1361,view,2025-11-07,398
4978,196,1117,view,2025-03-14,780
4979,47,1267,click,2025-01-23,97
4980,63,1832,click,2025-12-23,624
4981,151,1590,download,2025-06-16,304
4982,20,1534,open,2025-11-05,164
4983,50,1844,view,2025-09-23,523
4984,12,1807,open,2025-08-24,331
4985,71,1480,open,2025-03-17,529
4986,64,1478,open,2025-07-02,55
4987,37,1050,open,2025-02-09,687
4988,191,1907,click,2025-03-23,396
4989,1,1651,view,2025-08-05,100
4990,181,1741,view,2025-03-23,552
4991,104,1414,download,2025-05-09,586
