metric_id,brand_id,visit_date,page_views,unique_visitors,bounce_rate
3249,3,2025-07-29,6322,436,0.47
3250,3,2025-07-27,7979,4524,0.8
3251,1,2025-07-21,6585,2175,0.57
3252,4,2025-04-23,6440,1162,0.72
3253,2,2025-07-20,8694,372,0.5
3254,3,2025-10-17,3099,1135,0.3
3255,2,2025-05-04,3997,3587,0.21
3256,1,2025-07-29,5776,1728,0.76
3257,2,2025-08-27,2647,1094,0.66
3258,2,2025-02-07,1054,2363,0.65
3259,4,2025-03-04,3976,4891,0.4
3260,3,2025-09-23,744,4160,0.24
3261,3,2025-06-03,7562,295,0.56
3262,2,2025-07-14,2303,2406,0.56
3263,2,2025-09-10,4311,995,0.35
3264,2,2025-06-18,1083,3114,0.62
3265,2,2025-12-04,7883,1850,0.25
3266,3,2025-01-20,7263,4210,0.72
3267,4,2025-01-14,3368,2149,0.5
3268,4,2025-06-30,9215,1286,0.44
3269,1,2025-11-11,6670,835,0.5
3270,2,2025-12-13,4025,4490,0.46
3271,3,2025-10-11,7018,1929,0.6
3272,3,2025-12-27,6305,2615,0.65
3273,3,2025-06-23,1691,2925,0.7
3274,4,2025-02-15,9021,2042,0.8
3275,2,2025-09-26,9976,791,0.62
3276,1,2025-10-08,8804,256,0.57
3277,1,2025-03-17,1884,4036,0.48
3278,1,2025-11-19,9927,4509,0.31
3279,4,2025-05-07,2394,3940,0.55
3280,4,2025-04-20,8999,2899,0.77
3281,4,2025-06-10,7657,1206,0.29
3282,4,2025-04-24,5134,2315,0.39
3283,3,2025-06-20,6397,3884,0.37
3284,4,2025-07-12,9149,1704,0.38
3285,1,2025-09-11,2883,4612,0.67
3286,1,2025-04-16,731,976,0.78
3287,3,2025-07-03,8725,2434,0.6
3288,3,2025-05-15,3600,2860,0.3
3289,3,2025-12-13,7826,1085,0.62
3290,3,2025-02-12,9854,886,0.32
3291,1,2025-08-17,7567,3244,0.29
3292,3,2025-12-02,4797,3114,0.46
3293,3,2025-08-09,3957,750,0.58
3294,1,2025-08-31,9153,1645,0.45
3295,1,2025-10-13,4682,3893,0.31
3296,2,2025-06-06,4171,1798,0.47
3297,1,2025-02-27,6214,1193,0.24
3298,1,2025-01-17,3522,1392,0.29
3299,4,2025-11-10,6252,4730,0.35
3300,2,2025-07-06,1882,913,0.75
3301,4,2025-01-10,5349,1684,0.29
3302,1,2025-03-19,5879,4355,0.33
3303,1,2025-01-07,4055,1603,0.57
3304,3,2025-04-23,930,1836,0.37
3305,1,2025-02-15,7749,1160,0.64
3306,1,2025-08-15,9262,3226,0.39
3307,4,2025-10-17,7703,2384,0.51
3308,1,2025-03-18,8111,1752,0.27
3309,3,2025-10-22,8349,3739,0.37
3310,3,2025-01-29,6893,4705,0.39
3311,2,2025-06-07,1577,4193,0.61
3312,3,2025-01-13,9345,3466,0.7
3313,2,2025-05-14,5142,1516,0.59
3314,1,2025-02-04,1369,2039,0.57
3315,1,2025-06-13,2490,539,0.28
3316,1,2025-11-05,2238,1031,0.49
3317,3,2025-12-20,5246,4266,0.53
3318,4,2025-09-04,8299,2651,0.51
3319,3,2025-10-22,2433,3992,0.64
3320,2,2025-12-07,8685,2182,0.54
3321,4,2025-12-02,1808,3609,0.61
3322,1,2025-05-28,2624,4942,0.39
3323,1,2025-12-04,7896,4121,0.27
3324,4,2025-01-28,8622,3757,0.49
3325,3,2025-11-27,7093,3351,0.79
3326,1,2025-06-06,4866,4690,0.4
3327,3,2025-02-10,5612,2377,0.6
3328,3,2025-07-09,1454,2432,0.64
3329,4,2025-08-03,6300,2019,0.5
3330,3,2025-07-22,2245,1610,0.45
3331,2,2025-04-22,7308,3653,0.77
3332,4,2025-08-31,2279,3010,0.42
3333,3,2025-08-14,2004,4018,0.7
3334,2,2025-09-28,1951,844,0.29
3335,1,2025-03-22,7256,4438,0.42
3336,4,2025-09-12,5386,2869,0.78
3337,3,2025-05-31,8554,4171,0.24
3338,3,2025-06-25,6669,4335,0.79
3339,2,2025-05-22,4370,2679,0.31
3340,3,2025-09-28,3875,3145,0.57
3341,4,2025-12-25,769,2918,0.28
3342,1,2025-09-14,6960,1690,0.49
3343,2,2025-07-16,9251,3501,0.27
3344,2,2025-11-10,1567,2305,0.21
3345,3,2025-04-18,8155,2319,0.29
3346,1,2025-07-06,5605,4031,0.27
3347,2,2025-11-25,6652,1228,0.48
3348,4,2025-02-11,3638,2175,0.74
3349,2,2025-12-14,901,3640,0.26
3350,2,2025-05-22,9571,3029,0.76
3351,4,2025-08-07,9341,280,0.3
3352,2,2025-09-03,6377,1510,0.34
3353,3,2025-01-16,6622,3748,0.34
3354,2,2025-01-24,8955,2723,0.43
3355,4,2025-08-05,1659,3420,0.65
3356,1,2025-07-21,5855,2848,0.46
3357,2,2025-02-22,7520,620,0.68
3358,3,2025-05-03,5797,1153,0.71
3359,1,2025-08-04,3525,2401,0.68
3360,3,2025-03-21,4756,3422,0.42
3361,2,2025-09-19,4501,2975,0.49
3362,4,2025-05-23,9461,3150,0.32
3363,3,2025-03-03,4928,380,0.51
3364,3,2025-05-13,8112,1409,0.48
3365,4,2025-10-13,8874,398,0.57
3366,2,2025-04-20,7988,802,0.38
3367,1,2025-01-14,5168,3287,0.75
3368,1,2025-04-04,8646,4638,0.26
3369,4,2025-09-01,7578,1100,0.51
3370,3,2025-05-14,6128,1419,0.36
3371,3,2025-10-09,2374,3399,0.38
3372,2,2025-02-01,1066,964,0.27
3373,1,2025-04-06,3266,2870,0.35
3374,3,2025-10-23,1873,869,0.59
3375,1,2025-01-09,6474,4923,0.73
3376,4,2025-08-27,3584,2225,0.54
3377,4,2025-03-14,9268,2267,0.29
3378,4,2025-03-02,1237,1029,0.48
3379,1,2025-06-21,1349,2900,0.76
3380,2,2025-05-05,1506,1211,0.56
3381,2,2025-06-19,4224,4482,0.68
3382,4,2025-07-10,1529,2327,0.58
3383,2,2025-06-05,4609,3720,0.31
3384,4,2025-01-07,9870,655,0.41
3385,3,2025-09-29,1722,529,0.67
3386,2,2025-06-11,8269,1218,0.31
3387,3,2025-03-31,5001,292,0.38
3388,4,2025-06-01,1454,4355,0.78
3389,2,2025-12-17,7672,2222,0.4
3390,3,2025-05-29,1284,326,0.65
3391,4,2025-01-03,4665,686,0.58
3392,4,2025-05-21,8955,3071,0.66
3393,3,2025-08-20,2990,2764,0.68
3394,2,2025-08-26,4651,4561,0.73
3395,4,2025-03-15,5729,2725,0.44
3396,1,2025-12-28,2555,1650,0.77
3397,4,2025-05-28,4996,3395,0.42
3398,1,2025-01-02,8654,3262,0.61
3399,3,2025-03-16,7363,1290,0.61
3400,4,2025-08-17,2591,1970,0.34
3401,1,2025-10-13,9441,2170,0.37
3402,2,2025-02-07,8210,391,0.34
3403,3,2025-09-26,6929,3614,0.51
3404,4,2025-07-01,4237,731,0.43
3405,1,2025-09-25,4807,3311,0.53
3406,2,2025-09-01,2589,4167,0.43
3407,1,2025-06-21,4067,4311,0.37
3408,1,2025-10-30,8012,1442,0.66
3409,2,2025-07-10,2424,1629,0.68
3410,4,2025-07-27,8991,1168,0.72
3411,2,2025-09-30,5540,3746,0.58
3412,4,2025-09-05,8916,1082,0.58
3413,1,2025-04-05,5920,3074,0.36
3414,1,2025-06-13,537,2246,0.57
3415,4,2025-12-03,1403,4177,0.53
3416,3,2025-03-10,4015,2974,0.66
3417,1,2025-06-08,2105,4190,0.47
3418,2,2025-04-13,2692,459,0.47
3419,1,2025-11-03,4427,2657,0.54
3420,4,2025-07-10,7885,3630,0.62
3421,1,2025-12-24,4491,1726,0.24
3422,2,2025-08-20,549,1011,0.49
3423,2,2025-03-19,1857,2814,0.57
3424,3,2025-01-08,5550,1912,0.76
3425,2,2025-08-19,7186,4201,0.35
3426,1,2025-02-17,5228,252,0.79
3427,2,2025-05-15,9490,1027,0.72
3428,1,2025-11-01,6634,4531,0.48
3429,2,2025-05-30,1323,3576,0.62
3430,2,2025-08-17,1155,3240,0.79
3431,1,2025-09-18,1096,578,0.41
3432,2,2025-09-02,9762,3260,0.32
3433,4,2025-03-16,2369,4359,0.3
3434,2,2025-10-28,7200,4183,0.27
3435,2,2025-02-27,7301,4709,0.24
3436,4,2025-07-13,5542,4752,0.78
3437,3,2025-08-02,2618,2216,0.33
3438,2,2025-01-23,2115,2781,0.44
3439,2,2025-09-10,3252,2665,0.73
3440,4,2025-07-27,6994,4516,0.77
3441,4,2025-03-15,2672,4245,0.25
3442,3,2025-07-02,1668,2083,0.48
3443,2,2025-01-05,6258,4961,0.47
3444,4,2025-03-28,764,4777,0.5
3445,3,2025-11-09,8003,4394,0.79
3446,4,2025-02-17,4167,1966,0.46
3447,2,2025-03-13,5430,2897,0.69
3448,2,2025-12-15,2649,620,0.32
3449,3,2025-10-08,2487,706,0.38
3450,1,2025-10-31,4749,3619,0.52
3451,1,2025-08-28,9247,2060,0.35
3452,2,2025-04-06,7553,1829,0.61
3453,3,2025-03-11,2722,1962,0.68
3454,2,2025-08-10,3724,4194,0.65
3455,1,2025-12-08,5067,1014,0.48
3456,2,2025-03-21,5947,1061,0.72
3457,2,2025-02-01,610,778,0.45
3458,1,2025-08-16,916,2066,0.79
3459,4,2025-01-28,7057,1260,0.27
3460,1,2025-05-21,1106,2465,0.35
3461,1,2025-11-05,5481,4398,0.29
3462,1,2025-10-05,501,3278,0.29
3463,3,2025-08-05,1544,4526,0.39
3464,1,2025-11-25,7326,3637,0.64
3465,1,2025-07-09,799,3214,0.77
3466,3,2025-06-16,9132,910,0.24
3467,2,2025-08-23,4139,830,0.4
3468,2,2025-02-26,4140,968,0.36
3469,2,2025-02-24,2698,4437,0.59
3470,2,2025-09-15,6513,3488,0.35
3471,4,2025-10-06,7531,1562,0.64
3472,4,2025-11-07,4324,4883,0.26
3473,3,2025-10-06,7771,3822,0.71
3474,2,2025-12-28,9415,4094,0.62
3475,3,2025-12-25,4329,3444,0.37
3476,1,2025-12-24,3205,3108,0.69
3477,3,2025-12-26,7569,2404,0.74
3478,4,2025-01-22,7927,3660,0.42
3479,1,2025-04-23,2891,4166,0.65
3480,3,2025-09-09,3072,4935,0.27
3481,2,2025-09-17,6782,2858,0.64
3482,4,2025-08-03,4735,1088,0.36
3483,2,2025-12-28,1011,792,0.64
3484,3,2025-02-18,518,1991,0.76
3485,2,2025-08-22,704,2149,0.23
3486,2,2025-10-21,8810,2034,0.67
3487,2,2025-06-16,4953,2662,0.42
3488,4,2025-09-19,882,564,0.43
3489,3,2025-03-24,1369,2550,0.66
3490,3,2025-12-21,6911,3530,0.7
3491,3,2025-07-24,7185,3221,0.24
3492,4,2025-11-12,8452,4931,0.29
3493,2,2025-12-05,707,1323,0.52
3494,2,2025-08-10,9971,1237,0.75
3495,3,2025-08-01,5934,2886,0.65
3496,1,2025-05-01,5580,1604,0.69
3497,2,2025-03-27,831,1807,0.63
3498,3,2025-08-15,993,628,0.21
3499,1,2025-07-15,7600,4545,0.8
3500,4,2025-05-02,1325,2036,0.76
3501,4,2025-08-21,6670,2689,0.38
3502,2,2025-11-02,7099,4970,0.44
3503,2,2025-01-09,8692,3742,0.54
3504,4,2025-03-08,4333,2603,0.5
3505,3,2025-02-16,7585,1737,0.71
3506,4,2025-10-27,2606,1835,0.63
3507,3,2025-10-27,7097,473,0.42
3508,4,2025-03-02,5181,4680,0.24
3509,4,2025-07-20,9184,1179,0.8
3510,1,2025-11-21,6544,2712,0.39
3511,3,2025-11-28,3442,2339,0.79
3512,4,2025-09-01,8311,4870,0.62
3513,3,2025-04-13,1121,667,0.29
3514,1,2025-01-15,4149,1576,0.71
3515,4,2025-02-04,1344,3819,0.77
3516,4,2025-11-26,8342,4514,0.63
3517,2,2025-10-15,2680,3256,0.6
3518,1,2025-06-25,6410,3905,0.34
3519,2,2025-10-17,3518,2186,0.62
3520,4,2025-12-12,1976,3914,0.74
3521,3,2025-10-18,6944,4548,0.51
3522,2,2025-10-06,1488,4906,0.7
3523,1,2025-10-22,4965,1421,0.32
3524,2,2025-01-30,1116,3625,0.25
3525,3,2025-07-14,7143,4163,0.29
3526,3,2025-04-29,3725,389,0.28
3527,2,2025-01-26,5266,4767,0.37
3528,4,2025-11-20,4901,3427,0.48
3529,2,2025-02-03,1295,1460,0.27
3530,4,2025-12-10,2343,4476,0.33
3531,2,2025-04-26,4796,291,0.75
3532,2,2025-11-01,7659,2567,0.58
3533,4,2025-08-15,4461,2332,0.25
3534,1,2025-06-29,7819,3712,0.7
3535,3,2025-11-18,6624,698,0.29
3536,4,2025-08-19,6081,4788,0.28
3537,3,2025-11-01,6479,891,0.49
3538,2,2025-04-13,7193,924,0.53
3539,1,2025-03-25,6235,2666,0.75
3540,2,2025-11-29,3690,1375,0.79
3541,2,2025-06-24,5786,2903,0.55
3542,3,2025-09-21,7857,1683,0.21
3543,3,2025-06-02,759,225,0.58
3544,3,2025-10-20,536,1621,0.71
3545,3,2025-03-15,8557,2221,0.57
3546,4,2025-05-07,1275,3851,0.68
3547,1,2025-12-09,6875,380,0.76
3548,1,2025-01-04,4310,235,0.33
3549,2,2025-09-13,3113,2246,0.41
3550,3,2025-09-07,3757,4246,0.63
3551,3,2025-07-20,3903,3720,0.62
3552,3,2025-06-09,1116,1326,0.43
3553,3,2025-11-09,3321,861,0.71
3554,2,2025-04-14,3208,2255,0.39
3555,4,2025-09-26,3247,2058,0.75
3556,4,2025-10-18,5060,4602,0.69
3557,2,2025-03-13,7506,604,0.56
3558,4,2025-01-07,1388,3957,0.55
3559,1,2025-12-28,6232,983,0.41
3560,1,2025-05-09,1642,689,0.76
3561,1,2025-06-02,6568,1838,0.61
3562,3,2025-03-11,9228,3166,0.64
3563,1,2025-06-27,3795,1468,0.24
3564,2,2025-03-20,4242,3248,0.34
3565,2,2025-01-31,5007,2915,0.21
3566,1,2025-07-20,3291,4561,0.78
3567,1,2025-05-31,4809,4518,0.75
3568,1,2025-02-13,5639,3860,0.59
3569,2,2025-01-18,3530,2396,0.44
3570,4,2025-01-12,4856,1596,0.77
3571,4,2025-09-19,9153,4808,0.55
3572,1,2025-11-08,3527,3651,0.43
3573,2,2025-12-03,1055,2823,0.39
3574,4,2025-08-09,3265,2558,0.57
3575,3,2025-10-19,9713,1660,0.7
3576,1,2025-04-11,3641,1466,0.4
3577,1,2025-10-10,6651,3438,0.67
3578,1,2025-04-27,9293,1690,0.71
3579,2,2025-02-23,8013,1717,0.27
3580,4,2025-02-18,863,4762,0.44
3581,1,2025-10-05,2615,3495,0.34
3582,4,2025-07-01,1286,1159,0.63
3583,3,2025-11-30,5347,281,0.65
3584,2,2025-07-24,2086,4132,0.45
3585,4,2025-11-02,3784,4295,0.49
3586,2,2025-04-08,6704,2638,0.21
3587,4,2025-12-15,4951,1440,0.23
3588,4,2025-06-07,5367,4243,0.65
3589,4,2025-09-25,6460,2396,0.35
3590,1,2025-10-15,2620,3375,0.56
3591,1,2025-07-17,4497,2848,0.35
3592,2,2025-10-29,8764,4058,0.69
3593,1,2025-02-03,6180,529,0.57
3594,2,2025-10-16,1569,3531,0.72
3595,3,2025-02-16,4137,1621,0.72
3596,3,2025-12-26,9028,2614,0.58
3597,4,2025-08-02,9907,1830,0.52
3598,3,2025-11-20,7169,1347,0.73
3599,2,2025-07-19,2676,4376,0.5
3600,3,2025-12-17,2797,4864,0.27
3601,2,2025-09-14,2728,1443,0.49
3602,1,2025-09-16,3453,1208,0.54
3603,4,2025-07-16,8700,509,0.43
3604,2,2025-02-13,8887,3241,0.67
3605,1,2025-10-20,8807,3675,0.44
3606,2,2025-11-03,8967,447,0.39
3607,2,2025-12-26,7896,3400,0.55
3608,3,2025-06-21,3778,2788,0.21
3609,4,2025-09-02,2290,4685,0.69
3610,3,2025-02-15,4365,4032,0.48
3611,2,2025-09-10,6256,2311,0.58
3612,3,2025-01-29,4497,1783,0.75
3613,3,2025-01-17,4559,1814,0.71
3614,3,2025-12-21,6942,4917,0.65
3615,3,2025-07-28,4485,1986,0.64
3616,1,2025-10-09,5807,2377,0.5
3617,1,2025-01-25,3384,4077,0.79
3618,1,2025-06-12,6687,2257,0.65
3619,3,2025-02-05,7162,4155,0.68
3620,4,2025-04-11,3296,3462,0.65
3621,3,2025-07-22,2304,1407,0.49
3622,1,2025-11-12,2190,4520,0.63
3623,4,2025-12-02,6978,2054,0.68
3624,4,2025-12-24,5750,2959,0.38
3625,4,2025-01-01,6018,1051,0.4
3626,1,2025-08-10,3382,2007,0.62
3627,4,2025-11-22,5512,2780,0.21
3628,3,2025-10-28,4182,4746,0.3
3629,3,2025-04-11,1553,2389,0.63
3630,1,2025-02-08,650,1093,0.6
3631,1,2025-07-07,1069,2679,0.64
3632,2,2025-01-22,9392,1033,0.45
3633,3,2025-04-16,1072,4523,0.27
3634,4,2025-01-06,4210,2915,0.41
3635,4,2025-10-18,7034,1759,0.38
3636,3,2025-07-01,5717,3610,0.42
3637,2,2025-08-04,8595,3621,0.53
3638,3,2025-04-01,4650,3124,0.55
3639,2,2025-10-15,1285,3235,0.23
3640,1,2025-06-17,855,383,0.8
3641,4,2025-04-09,5443,4991,0.46
3642,4,2025-04-21,7594,1194,0.55
3643,1,2025-10-24,9986,4017,0.44
3644,4,2025-05-16,6093,3044,0.7
3645,4,2025-02-15,5368,2102,0.26
3646,2,2025-06-17,6759,3842,0.73
3647,1,2025-06-09,3191,3134,0.32
3648,2,2025-10-22,4220,4777,0.44
3649,1,2025-03-31,8304,4991,0.32
3650,4,2025-07-09,4591,3919,0.58
3651,4,2025-07-02,2118,1974,0.25
3652,3,2025-04-08,6714,1368,0.72
3653,4,2025-11-23,3867,4495,0.54
3654,3,2025-05-01,8133,4737,0.4
3655,1,2025-05-17,4762,3031,0.35
3656,2,2025-08-12,1888,1045,0.31
3657,2,2025-06-05,5411,3530,0.62
3658,3,2025-12-05,6648,4897,0.44
3659,2,2025-12-27,7008,2376,0.48
3660,1,2024-12-31,6078,3235,0.62
3661,2,2025-05-01,5671,301,0.27
3662,4,2025-12-30,5790,3185,0.49
3663,1,2025-08-10,8371,4364,0.71
3664,1,2025-10-24,4303,4129,0.64
3665,2,2025-03-21,8182,2143,0.42
3666,4,2025-04-09,6361,3754,0.35
3667,4,2025-07-06,3973,4948,0.59
3668,1,2025-02-16,5623,2525,0.48
3669,4,2025-01-11,7684,2279,0.73
3670,1,2025-05-28,9120,3660,0.49
3671,3,2025-04-05,9758,3431,0.27
3672,3,2025-11-08,7582,316,0.21
3673,1,2025-08-22,5155,1868,0.42
3674,2,2025-07-08,2237,215,0.23
3675,4,2025-12-13,7815,3736,0.21
3676,3,2025-06-26,4138,359,0.22
3677,4,2025-02-08,3601,2500,0.25
3678,2,2025-04-29,5026,1460,0.64
3679,2,2025-03-30,2489,2213,0.32
3680,1,2025-02-22,5348,2174,0.67
3681,1,2025-10-30,9488,649,0.52
3682,4,2025-01-03,6263,1747,0.47
3683,3,2025-11-06,3351,3622,0.21
3684,2,2025-05-28,7698,2383,0.41
3685,4,2025-11-23,9054,4867,0.58
3686,3,2025-10-25,982,3337,0.29
3687,3,2025-03-31,9261,3943,0.5
3688,1,2025-10-09,9694,1373,0.41
3689,2,2025-05-25,6197,2804,0.29
3690,1,2025-07-23,3603,4609,0.37
3691,1,2025-09-02,635,1625,0.77
3692,1,2025-07-07,8135,1146,0.43
3693,1,2025-02-25,6055,2638,0.45
3694,2,2025-09-24,746,2565,0.77
3695,1,2025-03-26,6514,505,0.47
3696,1,2025-09-15,8739,1836,0.7
3697,3,2025-11-26,4763,3772,0.35
3698,3,2025-05-08,7048,3211,0.52
3699,3,2025-07-30,8005,3551,0.31
3700,4,2025-03-15,4289,2524,0.67
3701,4,2025-04-26,3972,3932,0.21
3702,2,2025-11-05,8322,3411,0.68
3703,4,2025-08-20,3783,1334,0.68
3704,3,2025-11-18,8374,1508,0.68
3705,2,2025-06-29,6438,1182,0.38
3706,3,2025-12-19,2535,4645,0.31
3707,1,2025-02-20,2020,281,0.76
3708,1,2025-10-04,6700,2209,0.72
3709,1,2025-12-24,2173,4972,0.22
3710,2,2025-03-15,4958,4795,0.65
3711,2,2025-07-27,506,1940,0.56
3712,4,2025-01-18,514,3907,0.59
3713,1,2025-04-02,8065,1641,0.69
3714,4,2025-12-06,3604,2328,0.39
3715,3,2025-03-26,8755,1587,0.6
3716,2,2025-08-24,4631,3475,0.6
3717,3,2025-02-12,3899,4059,0.37
3718,2,2025-07-17,8534,4228,0.56
3719,2,2025-12-26,5567,1273,0.26
3720,3,2025-09-17,8825,1512,0.76
3721,2,2025-08-30,3261,942,0.33
3722,1,2025-11-25,4078,4698,0.67
3723,2,2025-10-22,7008,4019,0.78
3724,2,2025-07-08,7382,1022,0.24
3725,3,2025-09-23,7227,1004,0.37
3726,3,2025-06-15,2758,3866,0.53
3727,2,2025-08-26,6354,2978,0.77
3728,2,2025-11-24,9213,2306,0.38
3729,3,2025-01-03,6894,546,0.38
3730,2,2025-07-12,6921,1832,0.77
3731,4,2025-11-10,7555,4731,0.59
3732,1,2025-11-06,8234,3949,0.25
3733,4,2025-03-01,6929,3204,0.36
3734,4,2025-06-28,939,623,0.29
3735,3,2025-06-07,5463,882,0.38
3736,1,2025-05-03,7930,1100,0.7
3737,2,2025-11-19,870,2803,0.38
3738,3,2025-11-17,3633,3824,0.26
3739,2,2025-01-01,4775,4222,0.62
3740,2,2025-10-13,2170,680,0.63
3741,1,2025-05-19,7808,4638,0.72
3742,3,2025-02-21,1903,1627,0.51
3743,2,2025-10-31,8070,3752,0.8
3744,4,2025-12-01,4223,4552,0.72
3745,3,2025-04-23,9107,3726,0.29
3746,3,2025-05-28,1874,3445,0.27
3747,1,2025-11-26,9219,3571,0.21
3748,1,2025-08-31,5857,480,0.73
3749,1,2025-01-29,8672,4576,0.67
3750,1,2025-11-11,4678,377,0.61
3751,4,2025-05-13,832,2095,0.38
3752,4,2025-12-20,1058,4344,0.28
3753,2,2025-04-27,5417,3557,0.67
3754,4,2025-10-14,2724,3046,0.23
3755,4,2025-08-19,7991,3766,0.3
3756,2,2025-03-27,4049,2814,0.54
3757,1,2025-11-22,6935,4353,0.67
3758,4,2025-11-29,7732,741,0.55
3759,2,2025-06-28,8419,2879,0.27
3760,4,2025-11-21,4638,2621,0.71
3761,1,2025-09-23,5176,1657,0.52
3762,4,2025-07-20,7129,3821,0.32
3763,1,2025-11-06,1274,1223,0.48
3764,4,2025-12-29,3486,3805,0.57
3765,2,2025-06-01,1739,3016,0.37
3766,3,2025-06-08,1859,241,0.34
3767,2,2025-07-31,9666,1198,0.23
3768,2,2025-09-24,5613,2987,0.33
3769,2,2025-11-04,8295,2738,0.63
3770,2,2025-11-13,7600,3165,0.78
3771,1,2025-11-17,6416,4106,0.67
3772,1,2025-09-20,6840,3835,0.6
3773,3,2025-08-26,7750,1391,0.79
3774,1,2025-06-14,4438,3330,0.6
3775,2,2025-08-19,9052,809,0.5
3776,2,2025-02-20,8573,1050,0.33
3777,1,2025-01-16,5865,4419,0.69
3778,3,2025-12-05,9327,2588,0.68
3779,3,2025-01-24,3514,966,0.72
3780,1,2025-10-10,2052,4675,0.72
3781,2,2025-03-30,9102,1579,0.55
3782,3,2025-07-04,5589,4035,0.23
3783,3,2025-08-08,4568,1914,0.31
3784,2,2025-07-19,6373,2603,0.32
3785,3,2025-08-03,4026,1703,0.3
3786,4,2025-04-11,2299,401,0.4
3787,1,2025-03-25,9630,2411,0.64
3788,1,2025-03-29,1853,3520,0.58
3789,4,2025-10-09,4498,1952,0.44
3790,2,2025-06-23,2136,558,0.48
3791,3,2025-11-28,5699,1988,0.37
3792,2,2025-06-28,7450,4110,0.73
3793,3,2025-11-24,6150,2557,0.74
3794,1,2025-02-18,5442,3631,0.26
3795,3,2025-06-25,5728,3557,0.32
3796,4,2025-03-21,1131,1186,0.51
3797,1,2025-07-17,1968,2059,0.69
3798,1,2025-12-28,6988,1748,0.38
3799,4,2025-11-11,3364,4896,0.3
3800,2,2025-01-14,4233,3372,0.27
3801,1,2025-06-26,7694,4023,0.47
3802,3,2025-10-24,3801,4028,0.52
3803,3,2025-12-12,7920,4815,0.62
3804,3,2025-05-09,6628,3052,0.29
3805,1,2025-08-28,3914,2762,0.58
3806,1,2025-11-07,3420,2064,0.3
3807,1,2025-12-05,2195,1153,0.62
3808,3,2025-02-19,4363,2494,0.26
3809,3,2025-01-13,8800,1437,0.28
3810,2,2025-11-18,6574,822,0.26
3811,1,2025-01-06,9383,4832,0.41
3812,1,2025-06-15,7171,3252,0.56
3813,2,2025-07-08,6983,969,0.63
3814,1,2025-12-18,9486,1000,0.38
3815,3,2025-10-25,9532,3414,0.21
3816,2,2025-11-16,8421,2714,0.36
3817,1,2025-04-28,4620,2920,0.3
3818,3,2025-02-23,4825,4672,0.55
3819,4,2025-09-04,9823,1190,0.43
3820,1,2025-05-15,6972,4859,0.37
3821,4,2025-07-17,9642,4005,0.22
3822,1,2025-07-05,2564,3051,0.23
3823,4,2025-08-27,6006,2632,0.27
3824,4,2025-05-17,9114,2921,0.33
3825,3,2025-07-28,5642,3375,0.48
3826,3,2025-02-03,9981,4403,0.76
3827,1,2025-03-21,7113,2197,0.7
3828,3,2025-09-14,3757,2810,0.21
3829,3,2025-11-15,2386,1241,0.74
3830,3,2025-04-12,2139,3341,0.29
3831,3,2025-10-03,904,2983,0.46
3832,4,2025-12-27,5964,4915,0.54
3833,2,2025-10-17,1554,4920,0.48
3834,3,2025-06-08,6639,3429,0.32
3835,2,2025-06-23,7199,577,0.29
3836,4,2025-02-07,6947,951,0.68
3837,4,2025-06-02,9300,967,0.33
3838,1,2025-12-19,2632,522,0.53
3839,3,2025-12-14,3370,4563,0.55
3840,2,2025-05-30,5952,346,0.23
3841,2,2025-11-28,844,4558,0.39
3842,2,2025-07-21,9081,2420,0.72
3843,2,2025-12-21,8894,3289,0.41
3844,1,2025-05-12,8665,2599,0.7
3845,4,2025-12-06,3445,3096,0.65
3846,2,2025-05-01,8829,960,0.25
3847,4,2025-03-04,1370,3786,0.29
3848,4,2025-08-28,3317,4299,0.42
3849,4,2025-05-08,8293,2385,0.53
3850,3,2025-12-30,9056,3155,0.3
3851,2,2025-04-06,7331,906,0.78
3852,2,2025-05-20,2913,3547,0.67
3853,1,2025-06-20,6052,4116,0.46
3854,2,2025-01-03,7648,4055,0.29
3855,2,2025-07-26,2213,3976,0.5
3856,4,2025-04-15,1208,2355,0.3
3857,4,2025-04-13,3151,2880,0.68
3858,4,2025-05-19,3031,2628,0.27
3859,3,2025-08-05,2526,3178,0.48
3860,4,2025-05-21,3290,3511,0.54
3861,4,2025-10-02,9254,4838,0.28
3862,4,2025-05-25,6202,2921,0.71
3863,1,2025-08-18,7559,3157,0.56
3864,2,2025-11-27,4900,1838,0.79
3865,3,2025-09-04,3093,1042,0.52
3866,2,2025-11-06,6447,2236,0.23
3867,4,2025-06-25,4808,4655,0.33
3868,2,2025-01-22,8744,4801,0.23
3869,4,2025-11-05,2199,4237,0.37
3870,3,2025-11-18,8911,3691,0.57
3871,3,2025-01-23,7239,3297,0.6
3872,4,2025-11-09,7906,3185,0.72
3873,2,2025-07-30,1247,3942,0.62
3874,4,2025-11-05,4539,4817,0.34
3875,4,2025-08-19,6464,548,0.79
3876,3,2025-07-27,1550,4619,0.71
3877,1,2025-12-26,7530,497,0.32
3878,4,2025-01-29,9008,2716,0.34
3879,4,2025-09-02,5030,4510,0.44
3880,3,2025-05-25,5741,4667,0.51
3881,4,2025-02-25,3662,2592,0.69
3882,3,2025-03-22,6947,2232,0.53
3883,3,2025-11-24,3773,4089,0.21
3884,4,2025-12-16,4250,1756,0.69
3885,1,2025-08-09,1585,1118,0.5
3886,4,2025-02-10,1425,3734,0.62
3887,4,2025-04-04,3238,862,0.48
3888,4,2025-05-30,4978,3471,0.5
